f00F,f00M,f05F,f05M,f13F,f13M,f25F,f25M,facF,facM,rotulo
146.00,141.00,77.00,74.00,52.00,48.00,207.00,45.00,215.00,47.00,0
195.00,187.00,42.00,45.00,59.00,62.00,125.00,17.00,218.00,18.00,0
107.00,105.00,54.00,51.00,31.00,33.00,59.00,11.00,121.00,16.00,0
42.00,43.00,11.00,9.00,8.00,11.00,24.00,11.00,56.00,9.00,0
34.00,29.00,22.00,23.00,10.00,8.00,54.00,6.00,68.00,10.00,0
78.00,85.00,41.00,35.00,31.00,35.00,97.00,20.00,141.00,24.00,0
55.00,50.00,19.00,23.00,28.00,31.00,49.00,4.00,121.00,5.00,0
824.00,832.00,398.00,401.00,184.00,182.00,811.00,114.00,1188.00,115.00,0
41.00,37.00,11.00,15.00,13.00,12.00,48.00,8.00,55.00,11.00,0
18.00,23.00,11.00,5.00,13.00,7.00,23.00,7.00,28.00,5.00,0
165.00,168.00,107.00,107.00,61.00,63.00,123.00,52.00,383.00,50.00,0
1261.00,1266.00,595.00,594.00,400.00,405.00,1358.00,93.00,1836.00,97.00,0
780.00,786.00,542.00,543.00,277.00,277.00,658.00,191.00,1880.00,193.00,0
407.00,415.00,211.00,208.00,223.00,219.00,287.00,104.00,544.00,104.00,0
47.00,39.00,26.00,26.00,21.00,29.00,21.00,10.00,87.00,9.00,0
121.00,115.00,23.00,23.00,41.00,46.00,86.00,10.00,103.00,13.00,0
14.00,18.00,3.00,9.00,8.00,10.00,32.00,4.00,34.00,3.00,0
747.00,739.00,328.00,331.00,191.00,187.00,427.00,156.00,740.00,157.00,0
182.00,192.00,65.00,68.00,93.00,93.00,100.00,45.00,257.00,42.00,0
483.00,486.00,142.00,145.00,203.00,201.00,362.00,110.00,437.00,111.00,0
195.00,192.00,92.00,90.00,59.00,59.00,219.00,48.00,313.00,49.00,0
183.00,184.00,56.00,58.00,49.00,47.00,180.00,25.00,529.00,22.00,0
28.00,33.00,4.00,7.00,18.00,16.00,35.00,7.00,75.00,7.00,0
41.00,45.00,12.00,7.00,8.00,12.00,30.00,9.00,34.00,9.00,0
22.00,14.00,2.00,7.00,10.00,11.00,32.00,1.00,38.00,4.00,0
77.00,76.00,42.00,45.00,24.00,32.00,74.00,7.00,140.00,12.00,0
57.00,59.00,45.00,44.00,41.00,37.00,65.00,24.00,151.00,24.00,0
815.00,809.00,183.00,178.00,145.00,142.00,534.00,103.00,918.00,100.00,0
45.00,51.00,37.00,36.00,33.00,33.00,69.00,15.00,194.00,12.00,0
102.00,108.00,41.00,45.00,29.00,33.00,88.00,2.00,95.00,6.00,0
13.00,7.00,2.00,9.00,4.00,7.00,13.00,2.00,28.00,5.00,0
33.00,27.00,18.00,14.00,26.00,20.00,26.00,6.00,43.00,11.00,0
94.00,96.00,26.00,20.00,61.00,68.00,89.00,18.00,177.00,18.00,0
64.00,71.00,17.00,22.00,31.00,27.00,36.00,7.00,110.00,5.00,0
25.00,28.00,9.00,9.00,11.00,12.00,46.00,5.00,64.00,8.00,0
189.00,186.00,75.00,72.00,36.00,34.00,183.00,30.00,370.00,30.00,0
56.00,61.00,23.00,24.00,19.00,15.00,29.00,16.00,82.00,15.00,0
321.00,320.00,161.00,159.00,120.00,116.00,320.00,69.00,432.00,71.00,0
301.00,302.00,161.00,163.00,170.00,173.00,387.00,57.00,468.00,60.00,0
51.00,54.00,25.00,24.00,11.00,16.00,51.00,9.00,87.00,11.00,0
69.00,76.00,27.00,27.00,27.00,31.00,111.00,5.00,139.00,2.00,0
13.00,18.00,1.00,4.00,1.00,6.00,10.00,1.00,24.00,0.00,0
22.00,19.00,3.00,8.00,3.00,6.00,6.00,4.00,27.00,5.00,0
75.00,77.00,31.00,27.00,37.00,42.00,74.00,21.00,205.00,20.00,0
119.00,127.00,62.00,63.00,87.00,86.00,175.00,32.00,299.00,33.00,0
18.00,18.00,14.00,9.00,6.00,3.00,10.00,2.00,30.00,4.00,0
12.00,12.00,6.00,2.00,6.00,4.00,6.00,4.00,18.00,1.00,0
176.00,167.00,54.00,52.00,102.00,100.00,109.00,30.00,306.00,32.00,0
424.00,418.00,175.00,174.00,129.00,129.00,405.00,80.00,633.00,80.00,0
16.00,18.00,8.00,3.00,5.00,7.00,34.00,3.00,45.00,4.00,0
46.00,40.00,24.00,30.00,23.00,24.00,35.00,18.00,118.00,19.00,0
36.00,43.00,17.00,13.00,10.00,17.00,29.00,1.00,60.00,4.00,0
20.00,22.00,3.00,4.00,9.00,9.00,13.00,5.00,39.00,4.00,0
27.00,32.00,12.00,15.00,12.00,11.00,25.00,1.00,39.00,5.00,0
60.00,56.00,17.00,13.00,25.00,21.00,53.00,11.00,123.00,11.00,0
41.00,48.00,24.00,21.00,18.00,16.00,35.00,2.00,50.00,3.00,0
50.00,51.00,25.00,27.00,21.00,27.00,34.00,15.00,55.00,17.00,0
34.00,26.00,14.00,18.00,19.00,14.00,49.00,8.00,84.00,8.00,0
131.00,126.00,40.00,35.00,49.00,54.00,80.00,9.00,96.00,13.00,0
73.00,71.00,26.00,27.00,51.00,47.00,123.00,18.00,131.00,19.00,0
34.00,32.00,9.00,8.00,16.00,15.00,36.00,4.00,43.00,7.00,0
52.00,47.00,12.00,17.00,12.00,13.00,79.00,9.00,123.00,6.00,0
399.00,402.00,82.00,88.00,94.00,94.00,271.00,77.00,409.00,79.00,0
89.00,92.00,38.00,39.00,35.00,38.00,61.00,11.00,113.00,13.00,0
320.00,322.00,227.00,223.00,197.00,196.00,397.00,89.00,951.00,93.00,0
21.00,24.00,9.00,5.00,5.00,10.00,16.00,2.00,36.00,1.00,0
308.00,311.00,88.00,88.00,67.00,73.00,106.00,15.00,345.00,13.00,0
96.00,88.00,26.00,28.00,29.00,29.00,151.00,5.00,157.00,4.00,0
19.00,22.00,14.00,15.00,6.00,8.00,30.00,6.00,49.00,10.00,0
6.00,9.00,7.00,3.00,0.00,6.00,11.00,1.00,16.00,5.00,0
21.00,18.00,6.00,4.00,11.00,7.00,14.00,2.00,34.00,0.00,0
179.00,181.00,63.00,64.00,126.00,131.00,307.00,19.00,676.00,19.00,0
13.00,21.00,10.00,6.00,7.00,6.00,15.00,3.00,19.00,1.00,0
23.00,26.00,10.00,9.00,7.00,10.00,11.00,7.00,40.00,5.00,0
43.00,43.00,11.00,13.00,19.00,25.00,25.00,5.00,68.00,9.00,0
40.00,37.00,26.00,31.00,30.00,31.00,53.00,15.00,91.00,15.00,0
50.00,48.00,14.00,17.00,37.00,40.00,43.00,6.00,107.00,6.00,0
351.00,347.00,115.00,119.00,66.00,64.00,207.00,77.00,427.00,76.00,0
84.00,83.00,45.00,39.00,52.00,50.00,145.00,5.00,170.00,6.00,0
61.00,61.00,8.00,11.00,17.00,18.00,49.00,7.00,66.00,11.00,0
41.00,33.00,18.00,25.00,20.00,16.00,26.00,8.00,99.00,7.00,0
1030.00,1029.00,516.00,512.00,429.00,431.00,770.00,116.00,1218.00,115.00,0
173.00,169.00,53.00,53.00,72.00,69.00,210.00,28.00,319.00,26.00,0
61.00,53.00,19.00,16.00,12.00,13.00,55.00,4.00,110.00,3.00,0
26.00,22.00,15.00,21.00,16.00,20.00,40.00,1.00,40.00,4.00,0
24.00,32.00,17.00,22.00,7.00,10.00,53.00,8.00,64.00,9.00,0
105.00,98.00,32.00,38.00,21.00,16.00,46.00,4.00,107.00,5.00,0
22.00,32.00,8.00,7.00,10.00,8.00,11.00,1.00,27.00,1.00,0
151.00,144.00,53.00,48.00,39.00,37.00,118.00,14.00,122.00,11.00,0
126.00,123.00,29.00,35.00,46.00,47.00,55.00,31.00,129.00,34.00,0
9.00,18.00,4.00,5.00,5.00,6.00,15.00,2.00,16.00,0.00,0
149.00,145.00,48.00,52.00,124.00,124.00,186.00,38.00,339.00,38.00,0
24.00,24.00,8.00,7.00,10.00,9.00,14.00,4.00,29.00,4.00,0
289.00,293.00,109.00,115.00,152.00,152.00,274.00,64.00,569.00,66.00,0
19.00,10.00,10.00,7.00,7.00,9.00,13.00,1.00,17.00,6.00,0
14.00,14.00,7.00,1.00,4.00,1.00,8.00,0.00,31.00,4.00,0
49.00,48.00,19.00,16.00,10.00,14.00,26.00,11.00,54.00,10.00,0
34.00,31.00,7.00,15.00,13.00,7.00,25.00,7.00,34.00,7.00,0
68.00,71.00,31.00,36.00,31.00,33.00,82.00,7.00,95.00,7.00,0
33.00,30.00,20.00,14.00,11.00,17.00,20.00,3.00,53.00,2.00,0
23.00,28.00,8.00,6.00,8.00,7.00,28.00,3.00,39.00,6.00,0
17.00,16.00,7.00,5.00,6.00,10.00,10.00,4.00,26.00,5.00,0
13.00,16.00,1.00,7.00,4.00,6.00,16.00,0.00,51.00,3.00,0
8.00,4.00,4.00,0.00,2.00,4.00,4.00,2.00,17.00,0.00,0
22.00,13.00,3.00,7.00,10.00,13.00,9.00,3.00,29.00,4.00,0
29.00,25.00,8.00,10.00,2.00,10.00,15.00,2.00,43.00,7.00,0
247.00,251.00,203.00,204.00,179.00,180.00,337.00,39.00,447.00,37.00,0
34.00,41.00,17.00,18.00,19.00,16.00,47.00,5.00,56.00,3.00,0
148.00,150.00,48.00,46.00,80.00,75.00,152.00,11.00,233.00,11.00,0
98.00,93.00,37.00,42.00,46.00,41.00,73.00,17.00,79.00,18.00,0
32.00,25.00,19.00,19.00,12.00,9.00,37.00,5.00,44.00,2.00,0
81.00,75.00,33.00,28.00,45.00,46.00,64.00,18.00,90.00,19.00,0
332.00,330.00,96.00,101.00,92.00,90.00,232.00,19.00,450.00,21.00,0
28.00,20.00,5.00,5.00,11.00,5.00,10.00,0.00,22.00,4.00,0
13.00,22.00,4.00,3.00,9.00,4.00,6.00,3.00,28.00,3.00,0
26.00,31.00,10.00,17.00,13.00,20.00,26.00,7.00,56.00,12.00,0
67.00,64.00,26.00,28.00,24.00,25.00,43.00,9.00,89.00,9.00,0
271.00,275.00,72.00,78.00,121.00,127.00,341.00,25.00,411.00,22.00,0
164.00,158.00,67.00,68.00,29.00,32.00,210.00,33.00,255.00,32.00,0
12.00,20.00,6.00,10.00,9.00,8.00,14.00,5.00,32.00,6.00,0
43.00,41.00,18.00,12.00,33.00,33.00,28.00,15.00,86.00,15.00,0
78.00,78.00,43.00,47.00,43.00,47.00,47.00,13.00,176.00,14.00,0
95.00,103.00,40.00,42.00,38.00,42.00,133.00,13.00,158.00,12.00,0
12.00,8.00,4.00,5.00,9.00,5.00,7.00,3.00,24.00,3.00,0
58.00,51.00,47.00,53.00,44.00,46.00,73.00,19.00,80.00,17.00,0
53.00,49.00,12.00,10.00,25.00,29.00,39.00,8.00,125.00,11.00,0
13.00,6.00,4.00,6.00,5.00,4.00,18.00,4.00,23.00,2.00,0
545.00,540.00,214.00,211.00,202.00,197.00,285.00,67.00,569.00,64.00,0
112.00,119.00,53.00,50.00,104.00,110.00,138.00,7.00,293.00,10.00,0
65.00,62.00,22.00,23.00,27.00,24.00,66.00,3.00,123.00,5.00,0
667.00,662.00,273.00,278.00,177.00,175.00,594.00,116.00,808.00,114.00,0
193.00,201.00,68.00,70.00,107.00,104.00,269.00,50.00,468.00,53.00,0
119.00,114.00,37.00,40.00,28.00,26.00,113.00,17.00,153.00,19.00,0
326.00,335.00,190.00,190.00,88.00,94.00,260.00,23.00,380.00,24.00,0
19.00,26.00,6.00,5.00,1.00,6.00,8.00,0.00,31.00,4.00,0
138.00,135.00,71.00,73.00,36.00,33.00,164.00,26.00,189.00,28.00,0
21.00,28.00,10.00,12.00,9.00,3.00,26.00,4.00,39.00,1.00,0
118.00,114.00,57.00,60.00,52.00,54.00,61.00,13.00,116.00,13.00,0
39.00,33.00,16.00,21.00,20.00,21.00,29.00,10.00,75.00,13.00,0
7.00,14.00,0.00,3.00,0.00,4.00,4.00,3.00,19.00,0.00,0
190.00,200.00,74.00,77.00,69.00,77.00,236.00,63.00,368.00,66.00,0
21.00,22.00,9.00,7.00,9.00,15.00,17.00,4.00,38.00,4.00,0
37.00,37.00,9.00,12.00,31.00,27.00,28.00,11.00,93.00,11.00,0
87.00,92.00,49.00,49.00,31.00,28.00,143.00,15.00,154.00,17.00,0
22.00,25.00,14.00,9.00,9.00,9.00,21.00,5.00,72.00,2.00,0
398.00,398.00,138.00,139.00,90.00,96.00,321.00,60.00,396.00,64.00,0
19.00,17.00,4.00,6.00,8.00,7.00,18.00,0.00,28.00,1.00,0
40.00,39.00,19.00,16.00,17.00,15.00,35.00,8.00,63.00,7.00,0
25.00,23.00,8.00,13.00,7.00,13.00,33.00,3.00,45.00,3.00,0
77.00,74.00,38.00,33.00,45.00,48.00,89.00,9.00,112.00,14.00,0
565.00,561.00,179.00,184.00,152.00,151.00,236.00,28.00,814.00,28.00,0
115.00,120.00,41.00,41.00,48.00,53.00,68.00,5.00,125.00,5.00,0
304.00,296.00,137.00,139.00,167.00,167.00,487.00,75.00,520.00,76.00,0
26.00,22.00,6.00,9.00,6.00,10.00,19.00,7.00,44.00,7.00,0
188.00,195.00,57.00,57.00,42.00,42.00,115.00,17.00,210.00,19.00,0
1477.00,1485.00,1215.00,1209.00,572.00,567.00,1251.00,277.00,2592.00,275.00,0
54.00,56.00,40.00,34.00,39.00,41.00,54.00,4.00,183.00,3.00,0
155.00,152.00,112.00,109.00,90.00,91.00,281.00,63.00,475.00,65.00,0
20.00,20.00,8.00,7.00,6.00,11.00,19.00,1.00,40.00,2.00,0
15.00,13.00,3.00,3.00,9.00,6.00,24.00,0.00,28.00,1.00,0
28.00,28.00,12.00,19.00,12.00,9.00,25.00,6.00,101.00,7.00,0
422.00,427.00,152.00,155.00,120.00,122.00,205.00,43.00,668.00,44.00,0
892.00,895.00,184.00,191.00,199.00,194.00,525.00,100.00,830.00,101.00,0
21.00,25.00,5.00,2.00,11.00,8.00,10.00,0.00,27.00,2.00,0
220.00,212.00,87.00,84.00,112.00,108.00,264.00,30.00,283.00,30.00,0
39.00,47.00,12.00,16.00,12.00,13.00,48.00,4.00,130.00,1.00,0
659.00,659.00,254.00,258.00,229.00,233.00,262.00,162.00,607.00,159.00,0
158.00,160.00,52.00,56.00,62.00,67.00,149.00,36.00,275.00,34.00,0
171.00,180.00,31.00,36.00,88.00,86.00,108.00,9.00,210.00,8.00,0
75.00,82.00,35.00,29.00,15.00,12.00,41.00,5.00,59.00,9.00,0
34.00,30.00,18.00,16.00,23.00,20.00,41.00,2.00,102.00,6.00,0
12.00,9.00,0.00,3.00,4.00,0.00,3.00,0.00,12.00,1.00,0
18.00,16.00,7.00,4.00,11.00,13.00,11.00,0.00,43.00,2.00,0
268.00,267.00,106.00,105.00,79.00,81.00,141.00,35.00,190.00,39.00,0
53.00,48.00,5.00,11.00,23.00,19.00,49.00,7.00,57.00,7.00,0
153.00,151.00,31.00,27.00,46.00,46.00,204.00,30.00,253.00,33.00,0
75.00,71.00,15.00,19.00,34.00,40.00,88.00,4.00,93.00,1.00,0
684.00,681.00,216.00,222.00,294.00,290.00,431.00,28.00,1204.00,30.00,0
86.00,94.00,27.00,24.00,32.00,36.00,96.00,19.00,180.00,19.00,0
305.00,305.00,103.00,102.00,139.00,134.00,212.00,65.00,462.00,62.00,0
23.00,32.00,16.00,19.00,10.00,10.00,34.00,4.00,45.00,1.00,0
139.00,147.00,39.00,41.00,80.00,76.00,68.00,24.00,181.00,25.00,0
37.00,43.00,11.00,10.00,11.00,15.00,27.00,6.00,31.00,6.00,0
340.00,344.00,62.00,64.00,63.00,58.00,129.00,65.00,514.00,67.00,0
149.00,146.00,45.00,45.00,66.00,69.00,114.00,7.00,169.00,10.00,0
26.00,19.00,17.00,14.00,12.00,6.00,34.00,6.00,61.00,9.00,0
15.00,16.00,9.00,9.00,5.00,12.00,11.00,1.00,24.00,3.00,0
15.00,16.00,9.00,11.00,8.00,8.00,32.00,7.00,42.00,4.00,0
250.00,248.00,55.00,51.00,109.00,105.00,210.00,52.00,452.00,53.00,0
778.00,777.00,495.00,497.00,716.00,714.00,1263.00,162.00,2527.00,163.00,0
566.00,557.00,184.00,188.00,431.00,428.00,566.00,53.00,1120.00,56.00,0
130.00,138.00,25.00,27.00,42.00,44.00,82.00,19.00,121.00,21.00,0
13.00,3.00,7.00,1.00,0.00,3.00,7.00,1.00,10.00,1.00,0
33.00,40.00,14.00,17.00,10.00,11.00,18.00,4.00,39.00,8.00,0
33.00,29.00,12.00,7.00,16.00,21.00,27.00,11.00,82.00,10.00,0
91.00,94.00,67.00,68.00,64.00,65.00,248.00,28.00,257.00,26.00,0
121.00,115.00,37.00,39.00,27.00,23.00,147.00,17.00,199.00,20.00,0
41.00,42.00,17.00,23.00,14.00,20.00,78.00,14.00,85.00,17.00,0
300.00,296.00,83.00,87.00,85.00,87.00,245.00,16.00,364.00,20.00,0
90.00,95.00,42.00,46.00,28.00,28.00,163.00,6.00,168.00,9.00,0
26.00,22.00,6.00,6.00,12.00,9.00,21.00,6.00,56.00,6.00,0
500.00,505.00,190.00,188.00,122.00,119.00,435.00,25.00,727.00,24.00,0
335.00,331.00,94.00,90.00,105.00,111.00,185.00,39.00,598.00,38.00,0
165.00,159.00,65.00,70.00,33.00,37.00,166.00,31.00,229.00,33.00,0
324.00,332.00,78.00,78.00,142.00,144.00,205.00,69.00,718.00,70.00,0
74.00,74.00,31.00,36.00,30.00,25.00,96.00,3.00,145.00,3.00,0
40.00,37.00,16.00,12.00,15.00,21.00,27.00,1.00,37.00,1.00,0
59.00,56.00,26.00,30.00,15.00,19.00,42.00,13.00,133.00,12.00,0
315.00,318.00,133.00,140.00,147.00,148.00,707.00,73.00,773.00,71.00,0
42.00,42.00,18.00,14.00,23.00,21.00,35.00,8.00,102.00,6.00,0
66.00,76.00,40.00,40.00,51.00,51.00,49.00,9.00,169.00,6.00,0
121.00,128.00,50.00,57.00,53.00,57.00,95.00,37.00,326.00,36.00,0
94.00,105.00,74.00,75.00,68.00,75.00,50.00,10.00,169.00,12.00,0
831.00,836.00,154.00,154.00,344.00,347.00,312.00,92.00,995.00,96.00,0
32.00,40.00,8.00,12.00,27.00,22.00,33.00,10.00,69.00,13.00,0
20.00,25.00,16.00,20.00,9.00,5.00,34.00,4.00,89.00,5.00,0
842.00,838.00,629.00,633.00,469.00,464.00,901.00,215.00,1115.00,216.00,0
110.00,107.00,64.00,62.00,76.00,75.00,126.00,33.00,355.00,35.00,0
42.00,52.00,9.00,12.00,9.00,11.00,31.00,1.00,32.00,4.00,0
37.00,36.00,21.00,22.00,18.00,23.00,53.00,1.00,84.00,2.00,0
32.00,38.00,12.00,7.00,16.00,19.00,12.00,1.00,44.00,1.00,0
20.00,15.00,11.00,12.00,13.00,17.00,23.00,4.00,38.00,7.00,0
156.00,157.00,42.00,44.00,34.00,37.00,86.00,17.00,185.00,20.00,0
38.00,41.00,21.00,19.00,16.00,20.00,33.00,1.00,86.00,5.00,0
82.00,86.00,38.00,38.00,13.00,16.00,61.00,12.00,87.00,11.00,0
48.00,51.00,14.00,18.00,17.00,11.00,52.00,7.00,74.00,10.00,0
52.00,49.00,12.00,14.00,23.00,23.00,65.00,14.00,139.00,16.00,0
11.00,8.00,1.00,5.00,2.00,5.00,11.00,1.00,23.00,2.00,0
298.00,292.00,121.00,126.00,151.00,153.00,173.00,82.00,479.00,79.00,0
50.00,47.00,13.00,19.00,12.00,15.00,34.00,13.00,58.00,15.00,0
23.00,16.00,4.00,4.00,6.00,12.00,18.00,4.00,38.00,5.00,0
19.00,12.00,6.00,4.00,1.00,5.00,17.00,1.00,24.00,0.00,0
189.00,187.00,45.00,44.00,40.00,45.00,202.00,6.00,204.00,8.00,0
109.00,103.00,38.00,41.00,43.00,46.00,46.00,19.00,119.00,21.00,0
32.00,38.00,13.00,8.00,18.00,15.00,12.00,9.00,41.00,8.00,0
378.00,383.00,165.00,164.00,149.00,151.00,345.00,27.00,393.00,27.00,0
41.00,39.00,4.00,8.00,7.00,13.00,25.00,3.00,82.00,3.00,0
67.00,65.00,32.00,29.00,22.00,18.00,72.00,3.00,111.00,3.00,0
37.00,47.00,11.00,17.00,26.00,20.00,43.00,14.00,58.00,17.00,0
58.00,65.00,39.00,40.00,34.00,33.00,89.00,14.00,147.00,14.00,0
25.00,29.00,9.00,5.00,11.00,15.00,28.00,1.00,54.00,2.00,0
97.00,95.00,81.00,83.00,64.00,71.00,108.00,31.00,152.00,31.00,0
48.00,50.00,20.00,24.00,9.00,9.00,38.00,3.00,53.00,4.00,0
203.00,197.00,104.00,111.00,94.00,88.00,164.00,41.00,571.00,38.00,0
54.00,50.00,21.00,24.00,20.00,16.00,40.00,11.00,90.00,9.00,0
112.00,118.00,85.00,86.00,53.00,55.00,129.00,14.00,302.00,15.00,0
24.00,31.00,11.00,8.00,13.00,7.00,14.00,8.00,57.00,11.00,0
52.00,50.00,16.00,16.00,27.00,34.00,69.00,17.00,97.00,20.00,0
6.00,12.00,6.00,9.00,6.00,9.00,12.00,3.00,15.00,1.00,0
80.00,76.00,29.00,29.00,31.00,35.00,25.00,2.00,76.00,6.00,0
59.00,52.00,28.00,22.00,25.00,20.00,94.00,15.00,131.00,15.00,0
75.00,70.00,37.00,38.00,33.00,35.00,55.00,10.00,91.00,12.00,0
33.00,35.00,8.00,7.00,15.00,11.00,28.00,8.00,54.00,6.00,0
150.00,155.00,62.00,58.00,35.00,32.00,91.00,6.00,124.00,4.00,0
17.00,15.00,4.00,6.00,2.00,2.00,9.00,0.00,21.00,2.00,0
22.00,25.00,13.00,12.00,4.00,8.00,26.00,4.00,50.00,7.00,0
48.00,45.00,12.00,13.00,11.00,8.00,27.00,2.00,108.00,2.00,0
47.00,44.00,8.00,12.00,19.00,23.00,60.00,13.00,65.00,12.00,0
168.00,168.00,47.00,50.00,62.00,65.00,81.00,34.00,279.00,37.00,0
59.00,68.00,14.00,18.00,12.00,15.00,37.00,8.00,90.00,6.00,0
27.00,32.00,5.00,9.00,10.00,8.00,14.00,1.00,46.00,0.00,0
37.00,37.00,23.00,24.00,20.00,16.00,59.00,4.00,64.00,6.00,0
365.00,370.00,103.00,101.00,211.00,212.00,596.00,23.00,967.00,22.00,0
98.00,101.00,37.00,42.00,41.00,41.00,37.00,22.00,142.00,20.00,0
50.00,52.00,14.00,11.00,21.00,24.00,29.00,12.00,105.00,12.00,0
16.00,13.00,2.00,7.00,7.00,4.00,11.00,0.00,15.00,3.00,0
428.00,426.00,95.00,100.00,91.00,97.00,321.00,33.00,904.00,31.00,0
99.00,104.00,41.00,39.00,33.00,35.00,106.00,9.00,151.00,8.00,0
8.00,14.00,8.00,7.00,7.00,13.00,17.00,3.00,31.00,4.00,0
127.00,126.00,39.00,41.00,42.00,44.00,57.00,23.00,144.00,20.00,0
2070.00,2080.00,896.00,897.00,1060.00,1066.00,1430.00,291.00,4943.00,294.00,0
127.00,133.00,28.00,33.00,36.00,34.00,141.00,39.00,248.00,36.00,0
221.00,217.00,118.00,125.00,101.00,103.00,351.00,30.00,729.00,29.00,0
374.00,378.00,115.00,119.00,162.00,157.00,174.00,63.00,297.00,65.00,0
7.00,11.00,1.00,6.00,5.00,4.00,7.00,2.00,15.00,1.00,0
33.00,31.00,22.00,18.00,20.00,23.00,67.00,11.00,75.00,13.00,0
112.00,114.00,59.00,55.00,48.00,53.00,129.00,22.00,149.00,24.00,0
17.00,14.00,11.00,9.00,8.00,12.00,27.00,3.00,30.00,3.00,0
98.00,92.00,42.00,38.00,61.00,66.00,88.00,12.00,101.00,9.00,0
40.00,40.00,20.00,23.00,20.00,23.00,26.00,13.00,75.00,11.00,0
220.00,231.00,74.00,77.00,67.00,67.00,186.00,26.00,259.00,29.00,0
9.00,7.00,1.00,4.00,1.00,3.00,8.00,1.00,13.00,1.00,0
120.00,115.00,79.00,81.00,106.00,111.00,220.00,9.00,421.00,8.00,0
977.00,980.00,262.00,261.00,305.00,303.00,786.00,209.00,2272.00,210.00,0
21.00,26.00,7.00,8.00,7.00,9.00,30.00,4.00,42.00,6.00,0
52.00,55.00,37.00,33.00,34.00,35.00,50.00,24.00,93.00,24.00,0
251.00,243.00,133.00,141.00,136.00,131.00,205.00,30.00,525.00,27.00,0
79.00,75.00,26.00,30.00,31.00,36.00,27.00,5.00,77.00,3.00,0
130.00,138.00,53.00,55.00,42.00,38.00,66.00,26.00,151.00,23.00,0
4.00,7.00,5.00,0.00,4.00,0.00,6.00,0.00,20.00,4.00,0
263.00,261.00,54.00,58.00,58.00,58.00,249.00,57.00,282.00,55.00,0
40.00,46.00,19.00,17.00,10.00,15.00,36.00,2.00,61.00,1.00,0
14.00,12.00,7.00,5.00,1.00,7.00,20.00,5.00,28.00,2.00,0
143.00,150.00,55.00,49.00,51.00,45.00,96.00,16.00,383.00,17.00,0
127.00,127.00,47.00,45.00,56.00,54.00,94.00,19.00,195.00,16.00,0
551.00,552.00,183.00,188.00,178.00,182.00,751.00,54.00,808.00,57.00,0
61.00,57.00,17.00,16.00,16.00,12.00,31.00,12.00,70.00,14.00,0
285.00,293.00,151.00,155.00,114.00,113.00,489.00,72.00,525.00,70.00,0
28.00,37.00,8.00,12.00,9.00,6.00,29.00,7.00,56.00,5.00,0
59.00,59.00,19.00,17.00,33.00,33.00,95.00,23.00,120.00,20.00,0
109.00,103.00,23.00,25.00,30.00,31.00,68.00,16.00,162.00,16.00,0
587.00,587.00,307.00,311.00,342.00,345.00,599.00,102.00,1542.00,104.00,0
25.00,30.00,13.00,19.00,11.00,16.00,21.00,6.00,58.00,10.00,0
31.00,26.00,14.00,13.00,3.00,9.00,34.00,3.00,40.00,6.00,0
434.00,428.00,310.00,317.00,339.00,340.00,830.00,84.00,967.00,87.00,0
249.00,246.00,124.00,122.00,151.00,155.00,251.00,30.00,534.00,29.00,0
18.00,17.00,8.00,12.00,7.00,5.00,21.00,1.00,30.00,3.00,0
24.00,21.00,6.00,4.00,10.00,9.00,18.00,2.00,25.00,3.00,0
56.00,47.00,15.00,10.00,19.00,19.00,16.00,3.00,54.00,1.00,0
42.00,38.00,14.00,10.00,14.00,17.00,24.00,10.00,93.00,10.00,0
78.00,77.00,12.00,14.00,22.00,27.00,49.00,15.00,77.00,18.00,0
45.00,53.00,25.00,31.00,11.00,11.00,61.00,6.00,74.00,9.00,0
73.00,75.00,27.00,30.00,33.00,31.00,38.00,2.00,114.00,4.00,0
12.00,21.00,7.00,10.00,12.00,11.00,8.00,4.00,30.00,4.00,0
71.00,73.00,19.00,22.00,12.00,15.00,45.00,14.00,169.00,13.00,0
6.00,8.00,3.00,1.00,1.00,6.00,5.00,1.00,10.00,3.00,0
63.00,71.00,32.00,37.00,24.00,20.00,69.00,4.00,167.00,6.00,0
281.00,283.00,103.00,108.00,125.00,128.00,171.00,68.00,289.00,71.00,0
290.00,299.00,93.00,99.00,68.00,72.00,82.00,65.00,324.00,68.00,0
25.00,30.00,11.00,12.00,10.00,11.00,28.00,2.00,36.00,5.00,0
198.00,193.00,50.00,51.00,50.00,51.00,92.00,34.00,168.00,32.00,0
33.00,39.00,21.00,27.00,14.00,18.00,82.00,5.00,90.00,7.00,0
33.00,32.00,13.00,9.00,8.00,14.00,24.00,8.00,27.00,6.00,0
109.00,117.00,24.00,23.00,28.00,24.00,68.00,9.00,76.00,11.00,0
133.00,130.00,39.00,40.00,43.00,47.00,69.00,10.00,244.00,11.00,0
76.00,83.00,15.00,14.00,23.00,27.00,57.00,2.00,151.00,2.00,0
33.00,37.00,14.00,13.00,10.00,14.00,23.00,7.00,48.00,4.00,0
15.00,10.00,7.00,4.00,5.00,2.00,9.00,4.00,40.00,2.00,0
130.00,127.00,31.00,30.00,38.00,40.00,157.00,35.00,299.00,34.00,0
34.00,36.00,8.00,7.00,15.00,15.00,16.00,0.00,60.00,2.00,0
27.00,25.00,9.00,14.00,10.00,8.00,18.00,0.00,42.00,2.00,0
